Date,Close,SPY_Close,Split_Factor,Open,High,Low,Volume,SMA_50,SMA_200,RSI,Volatility_20d,ATR,Relative_Strength_SPY,Date_Str
2021-06-28 20:13:29.409162,36.290110296309244,315.8661238582589,1.0,36.20475712057467,36.63991492010954,36.002169423915625,83000000.0,,,41.597166431582544,0.4647799327070158,1.08192754898945,0.11489079567327705,2021-06-28
2021-06-29 20:13:29.409162,36.3226748079029,316.00964675610726,1.0,36.43513804520521,36.730097711851975,36.24401932680841,19000000.0,,,41.650822629542915,0.45304444118077525,0.9697627119230791,0.11494166453702072,2021-06-29
2021-06-30 20:13:29.409162,37.74486332561961,316.01722692396226,1.0,38.100534066732386,38.3937192555944,37.04325965990521,93000000.0,,,46.01560347784943,0.47403930013053663,1.0097794658654904,0.11943925871706197,2021-06-30
2021-07-01 20:13:29.409162,36.95600734987784,322.1991622527845,1.0,36.08649568604014,36.98698335619946,35.04345712978641,70000000.0,,,44.73468834538576,0.4792789111439035,1.016239479551821,0.11469926579412904,2021-07-01
2021-07-02 20:13:29.409162,37.89081407610811,325.24604548852375,1.0,38.005204189974506,38.19063877704995,37.79120955692934,58000000.0,,,51.468832967920406,0.4805441599101303,0.971527156269722,0.11649892320503272,2021-07-02
2021-07-05 20:13:29.409162,40.43420893104376,325.56028947809256,1.0,39.71207354117841,40.719609974049675,39.638949806561875,87000000.0,,,54.334014701933754,0.5315898536593933,0.9443840525874764,0.1241988357851139,2021-07-05
2021-07-06 20:13:29.409162,39.790013686368724,329.92292337032336,1.0,39.394287549606986,40.189531728105194,38.670189972163804,42000000.0,,,52.092688980320915,0.509541667895482,0.9709405611851584,0.1206039679810495,2021-07-06
2021-07-07 20:13:29.409162,40.01317211005974,326.4650192648765,1.0,39.566243242282326,40.73650717606664,39.17352045429241,15000000.0,,,59.12422892812747,0.5096468882584742,1.0347554616726649,0.12256496025258731,2021-07-07
2021-07-08 20:13:29.409162,40.246179619501184,325.191652300595,1.0,40.409175872508804,41.26116624796413,39.79695165027324,72000000.0,,,54.19917386912651,0.5091508202287135,1.0873405606989341,0.1237614167976831,2021-07-08
2021-07-09 20:13:29.409162,41.78993535372463,323.9446255889709,1.0,42.012617820500786,42.51570663659701,41.672275575199215,14000000.0,40.600688848366055,,56.68258949640523,0.5225674382593739,1.0894010738474162,0.12900332974422843,2021-07-09
2021-07-12 20:13:29.409162,41.594624518423544,322.78211700852796,1.0,41.75152357086738,41.78978009300143,41.10719825763891,65000000.0,40.39541251454294,,53.32261420936965,0.5108244015293427,1.0409197843666662,0.12886285307226175,2021-07-12
2021-07-13 20:13:29.409162,43.59322935601748,320.79046315598447,1.0,43.57054456023919,43.9077896911338,43.186661967435555,79000000.0,40.23658428748748,,59.35093806028682,0.5153887760413223,0.9754539781578728,0.13589315881507444,2021-07-13
2021-07-14 20:13:29.409162,41.58520983879184,319.963032144969,1.0,41.87120779308174,43.66205619218435,41.115391063398185,19000000.0,40.04598616137206,,56.770319393486574,0.5474268328111775,1.1438614725157146,0.12996879533242575,1626293609
2021-07-15 20:13:29.409162,39.5080987437694,315.8990262806307,1.0,39.27846295783275,40.48086041087592,39.08193079207263,23000000.0,39.86322597021956,,54.87408806272328,0.5538026125189707,1.1883698238859028,0.12506559203089204,2021-07-15
2021-07-16 20:13:29.409162,40.51154734321966,317.3319467323046,1.0,40.523568894291685,40.652632312578156,40.41047575460961,34000000.0,39.75202567039185,,63.488379031546934,0.5352247331539373,1.1601134711555194,0.1276629969354912,2021-07-16
2021-07-19 20:13:29.409162,41.76948623671315,309.51213983643646,1.0,42.13206132633466,42.67627650865688,41.58915383948055,18000000.0,39.69875572087217,,66.13985134688643,0.5412795021264704,1.2030452057364316,0.13495265891278604,2021-07-19
2021-07-20 20:13:29.409162,39.44361124717014,303.10952076106724,1.0,39.72116300829075,40.011634383473584,39.423257032768895,71000000.0,39.62104318064815,,54.7778076878064,0.5753917683911715,1.1486107596661104,0.1301298987512254,2021-07-20
2021-07-21 20:13:29.409162,40.00320133067618,300.963105402545,1.0,40.29591923227145,40.695950678599544,39.35505931479986,26000000.0,39.54066558113851,,58.68234624921156,0.5778776523235886,1.1055654123365843,0.13291729322493195,2021-07-21
2021-07-22 20:13:29.409162,38.74440535533788,297.04445544855406,1.0,39.100299336180036,40.09211229601682,38.46135278206335,75000000.0,39.42200590887129,,52.38804110384178,0.5771510426623575,1.1935175761817887,0.13043301985499653,1626984809
2021-07-23 20:13:29.409162,41.148176401344806,296.1976171028334,1.0,41.04325988593524,41.95856496922171,40.60429401477486,23000000.0,39.38425978301922,,52.01315138064557,0.5984299551117122,1.2130612038217212,0.13892136204140712,2021-07-23
2021-07-26 20:13:29.409162,41.562231345849575,296.5429920192115,1.0,41.582734699693525,41.609676641385946,41.23210530612096,90000000.0,39.38010853872805,,55.06277241323984,0.5712599558136222,1.1315061737734067,0.14015583731331938,1627330409
2021-07-27 20:13:29.409162,41.805305157301426,300.3388779881672,1.0,41.505065221925705,41.83889452862002,41.47659689421243,97000000.0,39.4160695075485,,55.11384672177865,0.5707803951346355,1.0457426675329324,0.13919378482511505,2021-07-27
2021-07-28 20:13:29.409162,42.52948288182212,303.4743689606976,1.0,42.620436735907404,42.9688415688542,42.261303319199826,54000000.0,39.42603830155408,,56.337745863192936,0.5599650339333054,0.9916943569588962,0.14014192706775191,2021-07-28
2021-07-29 20:13:29.409162,41.81890684427083,303.3144920351229,1.0,41.82333471119798,41.92936385071928,41.26336269082585,80000000.0,39.428890038271525,,50.08431578303209,0.5574290931688077,0.979020792565727,0.13787309193069588,1627589609
2021-07-30 20:13:29.409162,40.50902765004312,300.1739545640699,1.0,40.43863576640898,40.71253393399907,40.34345947805927,18000000.0,39.388489752497925,,47.03306420234499,0.5686100979021814,0.9566274083212468,0.1349518405381729,2021-07-30
2021-08-02 20:13:29.409162,41.865349010508965,300.56419982048726,1.0,42.28804038393334,42.83033769678368,41.864923727824305,67000000.0,39.41058703474677,,45.105885000684154,0.5302871348698932,0.9740764258398988,0.13928920688329866,2021-08-02
2021-08-03 20:13:29.409162,41.95261170247377,294.36837048457,1.0,41.60952967920926,42.165341139599605,40.275410509959165,90000000.0,39.433576872757435,,51.167698795876575,0.5259225995464559,0.9271668187580612,0.1425173894648196,2021-08-03
2021-08-04 20:13:29.409162,,,,,41.893520057477396,40.76475484779856,13000000.0,39.48974338789299,,58.59898089913353,0.5261433205706271,0.9078693609634578,0.14011170259165276,2021-08-04
2021-08-05 20:13:29.409162,40.12271416173838,303.63268225186954,1.0,40.10329587510937,40.59771003326299,39.82196943556654,41000000.0,39.528980675998824,,48.657456572336926,0.5491030317439083,0.9459825066583082,0.132142277518254,2021-08-05
2021-08-06 20:13:29.409162,41.26591304907187,307.11348624670507,1.0,41.16227649172276,41.51894770023817,40.86316023856018,42000000.0,39.5912284873878,,48.24740163252269,0.5411205590091681,0.9151728489798556,0.1343669845091819,2021-08-06
2021-08-09 20:13:29.409162,41.94784554160179,310.8320582946361,1.0,42.653122923126084,43.04313693092451,41.64368890811102,37000000.0,39.65427823415896,,59.84172936542798,0.5439569491086499,0.9731064684161989,0.13495340786837257,2021-08-09
2021-08-10 20:13:29.409162,41.40996689741125,311.6565999185164,1.0,42.07467571398487,42.49617802767884,41.28601601509655,55000000.0,39.73046233229907,,55.53808938272276,0.5163117857116953,0.9637686576149562,0.13287049562960648,2021-08-10
2021-08-11 20:13:29.409162,42.69478384843033,314.6603559734102,1.0,42.235270537665095,42.761021347647606,41.782776483143124,67000000.0,39.839028745584265,,65.51987013802949,0.5014756125813419,0.9171604683685999,0.1356852969810985,2021-08-11
2021-08-12 20:13:29.409162,42.359201007034656,310.86473684055073,1.0,43.137367249445596,43.55474155085097,42.055876212647895,67000000.0,39.947486247232966,,55.68094576228686,0.4647909975527042,0.9274886386369013,0.13626248328308016,1628799209
2021-08-13 20:13:29.409162,41.25175284955846,307.8664528031269,1.0,41.43768393025202,41.71958143356244,40.27861172025698,25000000.0,40.048636853240744,,48.63249987212601,0.46915679415499756,1.0034456656397919,0.13399236088882327,2021-08-13
2021-08-16 20:13:29.409162,42.02650499787654,308.67047250426447,1.0,41.54757795111661,42.09468156035568,41.327621391387495,11000000.0,40.15589423317692,,50.93068396771826,0.4607909407365561,1.032357275251263,0.13615330503404702,2021-08-16
2021-08-17 20:13:29.409162,43.77307103886076,305.83652682843984,1.0,43.96272294305387,44.56890025770846,43.26602066362335,10000000.0,40.26154233241901,,54.81782608821261,0.43129510212975686,1.074881656996315,0.14312571324554518,2021-08-17
2021-08-18 20:13:29.409162,43.75411490364067,304.9262556961696,1.0,43.716362674740566,44.15698903276628,43.26568308986557,40000000.0,40.36640083829561,,57.92176984245852,0.4305422268157466,1.09097485578255,0.1434908083062468,2021-08-18
2021-08-19 20:13:29.409162,45.71913411358623,304.3601192561907,1.0,45.81252830756011,45.924777162719764,45.372890081015925,13000000.0,40.50330932669488,,70.24186090784481,0.43048031882032944,1.1040329004799818,0.15021394466961294,1629404009
2021-08-20 20:13:29.409162,45.59749022307606,304.8091119746427,1.0,45.795694608791216,45.87306362939309,44.97230845236557,70000000.0,40.645449677877586,,66.03848493596023,0.38267136324086304,1.099414415341992,0.14959359294635965,2021-08-20
2021-08-23 20:13:29.409162,45.55972731384273,307.4977104747231,1.0,45.4181721002065,46.47442012223839,44.70506425634036,52000000.0,40.807336126220356,,65.56743065795729,0.38287240503443226,1.0908019322175346,0.14816281800442163,2021-08-23
2021-08-24 20:13:29.409162,45.024486155920805,308.8186536224158,1.0,46.008753790558885,46.64685848992711,44.73438375534167,21000000.0,40.925821480164075,,63.09921279244178,0.38734944993121817,1.146781183996578,0.14579587608386838,2021-08-24
2021-08-25 20:13:29.409162,43.156821355225674,312.5901637521016,1.0,43.50083963989584,44.02304455440907,43.06919859809263,62000000.0,41.006562932784846,,62.47734552207751,0.41572132578465915,1.1595029953265765,0.1380619941369973,2021-08-25
2021-08-26 20:13:29.409162,44.04075237567575,316.0810672286593,1.0,44.531102386672565,46.33843130330284,43.807595811634556,39000000.0,41.13998876368478,,61.659776145175364,0.41560219414007255,1.29343499746874,0.13933372461000898,2021-08-26
2021-08-27 20:13:29.409162,45.22271554065451,314.95601237360705,1.0,45.60555051908869,46.36890264981491,45.00561238114053,12000000.0,41.26123670807137,,63.20594412839877,0.4031401296661475,1.2908523007445178,0.14358422688883435,2021-08-27
2021-08-30 20:13:29.409162,45.86911338966247,318.02750380030955,1.0,45.82868316117008,47.032480615240964,45.661080120703296,31000000.0,41.379362587537706,,67.82553944348575,0.39125950765346107,1.302369335169902,0.14423002049050396,1630354409
2021-08-31 20:13:29.409162,45.494195021252985,319.18141151827115,1.0,45.75802014811758,45.89132249981892,44.05442155994484,19000000.0,41.47477125655343,,62.068666732616855,0.39391204211462616,1.363701911982016,0.14253397403328646,2021-08-31
2021-09-01 20:13:29.409162,42.836040364188946,318.5431793698271,1.0,42.54443281727271,43.386873806127625,41.28871618932811,43000000.0,41.51591486116368,,51.71273343021156,0.45254888658318654,1.4065085033103328,0.1344748314778905,2021-09-01
2021-09-02 20:13:29.409162,43.18511153963048,313.0399433864619,1.0,42.89529985269157,43.341112092944044,42.314854105932504,49000000.0,41.59051894739531,,57.344447816258906,0.4229596407892914,1.3768862371464816,0.13795399741149492,2021-09-02
2021-09-03 20:13:29.409162,42.978712735480315,309.93337460373766,1.0,43.06456905730653,43.5386311120039,42.24271255333483,48000000.0,41.69166411028893,,53.7804956263832,0.4138208643686583,1.4146618364108303,0.1386708120428474,2021-09-03
2021-09-06 20:13:29.409162,43.52303561422471,313.5759878013367,1.0,43.8247533373314,44.61240412442114,42.9668198312395,50000000.0,41.83632261664724,,48.90252991517426,0.4122923168045854,1.4391407434891543,0.13879581762427023,2021-09-06
2021-09-07 20:13:29.409162,43.27450313697524,319.08376426291534,1.0,43.51798676541815,44.15140583980391,43.258907343348554,59000000.0,41.97535918322869,,47.936447622029554,0.4096270543333019,1.4392259258859141,0.1356211377189294,2021-09-07
2021-09-08 20:13:29.409162,41.56348123263742,319.8330574365771,1.0,41.94618672310053,42.13826278409652,40.69177465274678,76000000.0,42.05173154136904,,31.72057834097464,0.4209288968721799,1.5031260008606213,0.1299536751008906,2021-09-08
2021-09-09 20:13:29.409162,41.596232270096735,321.21475074968663,1.0,41.856311926730825,41.96705178967691,41.40061728663883,16000000.0,42.14453603977342,,32.26099020565418,0.4201797435789708,1.4792459527185184,0.12949664413920853,2021-09-09
2021-09-10 20:13:29.409162,40.952781386569434,319.5371950921461,1.0,40.77569150210375,42.04410956479266,40.653467373085846,49000000.0,42.20577538598264,,30.616729899511995,0.41321398925353225,1.4521949759905743,0.128162799247079,2021-09-10
2021-09-13 20:13:29.409162,41.79177502504928,316.6588909879113,1.0,41.65151533860285,42.04358070656886,41.250758064197676,20000000.0,42.23292670786276,,36.73767442846669,0.414287396740632,1.3722198265466987,0.13197726706699264,2021-09-13
2021-09-14 20:13:29.409162,42.00391309480136,316.67688970456334,1.0,42.82812673399497,42.97126869941804,41.9436263399458,91000000.0,42.27720469603141,,44.526665245334456,0.3850072385272297,1.3774909982006847,0.13263965404607825,2021-09-14
2021-09-15 20:13:29.409162,,,,,44.099109422698994,42.48816289645918,18000000.0,42.33490112694904,,44.580072419381025,0.3936355203584264,1.3117846435272225,0.13587424028155018,2021-09-15
2021-09-16 20:13:29.409162,43.6086347491694,313.8378880745,1.0,44.21456646324048,44.391582536760474,43.28263745936412,52000000.0,42.4021502295424,,41.98639121107893,0.3616411279769718,1.2936171298645063,0.1389527409094004,1631823209
2021-09-17 20:13:29.409162,42.62021117548627,317.35565417761103,1.0,43.03047354174515,43.410570588661315,42.193571887597734,58000000.0,42.418755745977634,,34.3996269631382,0.36894365354630254,1.282588430330643,0.13429794180264856,2021-09-17
2021-09-20 20:13:29.409162,43.3456711973283,318.3724815702564,1.0,42.24621253161852,43.41285664170478,42.101857065090904,71000000.0,42.45377667955573,,40.0193447958779,0.3757847328541303,1.2450240472406284,0.13614766886742707,1632168809
2021-09-21 20:13:29.409162,41.5200345025837,317.9411586731649,1.0,41.13638089179894,41.71627075660936,40.96026606969207,45000000.0,42.41231278248705,,43.37420154056975,0.4006416742902425,1.14915598082047,0.13059031009340064,2021-09-21
2021-09-22 20:13:29.409162,42.065191936266665,319.0074945079632,1.0,42.02041622044614,42.31787487546604,42.014362487931116,61000000.0,42.42191242443655,,44.47062999845667,0.37869833412052584,1.0975312951435687,0.1318627074926499,2021-09-22
2021-09-23 20:13:29.409162,41.52901559407077,321.1030545582951,1.0,40.87941479448783,41.908561682573136,40.60981234773679,17000000.0,42.46233076144257,,43.068151835412316,0.3720015857387329,1.0977334934412315,0.129332359205357,2021-09-23
2021-09-24 20:13:29.409162,41.36763082566665,314.71794249695154,1.0,41.22170576859727,41.398241928419964,41.13660057535682,61000000.0,42.47945243109152,,39.30197933482644,0.35529305311265086,0.99888042628991,0.131443509376868,2021-09-24
2021-09-27 20:13:29.409162,40.52684619566696,314.9189341383538,1.0,40.41464764427183,40.568016126083386,39.42830714526856,29000000.0,42.45459963027059,,37.11967460821668,0.3526304076638741,1.0165383180298722,0.128689773152421,2021-09-27
2021-09-28 20:13:29.409162,41.83737095056917,315.2312434279027,1.0,42.10414387252791,42.24917788919315,41.3211644609444,49000000.0,42.50247482433857,,51.33401664037877,0.3776497108177086,0.9795044106655156,0.1327196203511404,2021-09-28
2021-09-29 20:13:29.409162,43.0104364981363,317.369714607641,1.0,42.98800429376572,43.299164682492375,42.6109259564759,94000000.0,42.56261952768777,,56.19943184936642,0.3343249965058853,0.9882047123068293,0.1355215526828368,1632946409
2021-09-30 20:13:29.409162,41.697900902352956,317.62407977700195,1.0,41.432866506245155,42.23387944492806,40.34383199009541,85000000.0,42.621689438628074,,53.08538032134699,0.3502548603728003,1.023876516815817,0.131280666540233,2021-09-30
2021-10-01 20:13:29.409162,42.410525529403316,325.1430827487183,1.0,42.99452755500248,43.77940969138138,42.309065509837765,96000000.0,42.646936421189245,,52.58921027778398,0.35610783268456603,1.0722709124709908,0.13043649943547966,2021-10-01
2021-10-04 20:13:29.409162,42.23839995865288,323.3053828535584,1.0,42.45051846128316,43.03325828835217,42.1795056637749,24000000.0,42.66045979344531,,50.98452566262109,0.35288813465254887,1.0598502171213506,0.1306455202998733,2021-10-04
2021-10-05 20:13:29.409162,43.16524523932336,322.97282712957156,1.0,42.25232137424042,43.34555142890369,42.05501372867575,12000000.0,42.68765859508576,,51.11901409454493,0.3618030846568737,1.0369638724062165,0.13364977364490838,2021-10-05
2021-10-06 20:13:29.409162,43.93453283666438,324.35669750498744,1.0,44.276678571743034,44.39835862722489,43.47074798704602,23000000.0,42.7157595941826,,51.3579050271823,0.33468206635392966,1.0240114126049673,0.13545128919679184,2021-10-06
2021-10-07 20:13:29.409162,42.307602777152525,321.4693091053559,1.0,41.89615536453016,43.09397353065476,41.710479043498516,78000000.0,42.72553351284023,,48.76327319082319,0.36365146784029656,1.0359039687544431,0.13160697329052634,2021-10-07
2021-10-08 20:13:29.409162,42.661984991126445,319.03792310487876,1.0,42.18227567140482,42.702705691350424,42.11565249709806,31000000.0,42.7685926596619,,47.21341604548502,0.359064043454154,0.984193512871478,0.13372073318412991,2021-10-08
2021-10-11 20:13:29.409162,43.97199876602654,323.13518606537264,1.0,43.796238563330064,44.08166753685754,42.477892931979376,88000000.0,42.81072565477225,,60.43225843649028,0.36766261645032655,1.04474850701154,0.13607926546609714,2021-10-11
2021-10-12 20:13:29.409162,,,,,42.291469734126984,41.54617056969684,20000000.0,42.81261280610848,,49.93061578948732,0.4028678451377621,1.0763047053611987,0.12789585893711408,2021-10-12
2021-10-13 20:13:29.409162,40.90852640515593,329.2061779279272,1.0,40.94726697336,42.48479109313789,40.33732502003973,95000000.0,42.7933722827961,,47.74104325798601,0.4061114896434398,1.1369273295227573,0.12426415161052051,2021-10-13
2021-10-14 20:13:29.409162,40.831617923887606,333.97203650389247,1.0,40.6162285085993,40.98272002338571,39.779715595807694,13000000.0,42.80755035803909,,48.036510925833824,0.4001259863543178,1.2041675491309627,0.12226058909399652,1634242409
2021-10-15 20:13:29.409162,39.9156902269357,334.62032567387604,1.0,39.57510492315505,40.24480776393806,39.191138413515255,55000000.0,42.78054590159636,,47.77350877641805,0.39997416381078266,1.1980218612458187,0.11928650821360412,2021-10-15
2021-10-18 20:13:29.409162,37.38632965222671,332.5718623033693,1.0,37.15926406180473,37.88131872584459,36.741027349953306,57000000.0,42.689315583808856,,35.10707852985705,0.4458443922638142,1.213184571791714,0.11241579306587042,2021-10-18
2021-10-19 20:13:29.409162,38.05287544868825,331.0023581606343,1.0,38.133856682673645,39.648806136024795,37.12731941721301,20000000.0,42.6221737548344,,32.83031477395407,0.4338142948506681,1.3441308569913792,0.11496255090189213,2021-10-19
2021-10-20 20:13:29.409162,37.18991882825188,333.7790728557929,1.0,37.15690490948022,37.80550812179009,37.03836824229806,43000000.0,42.512076454430826,,33.88553873908056,0.43369116567651583,1.263923173038478,0.11142076257225253,2021-10-20
2021-10-21 20:13:29.409162,36.059142639895434,333.1129761094252,1.0,35.88772796381096,36.685142642534046,35.72016003807031,72000000.0,42.38607528708804,,27.955056452671542,0.44190471884224203,1.2278259175327721,0.10824898825931738,2021-10-21
2021-10-22 20:13:29.409162,35.294078497983925,333.92861699985554,1.0,35.25100928598601,35.35592645782303,34.99957126622248,86000000.0,42.266921800056565,,26.84990170291266,0.4447324757132187,1.192297529463006,0.105693482682256,2021-10-22
